ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,Item_ZhuyinFuhao
2654,1,14,2121,0,1279,2,bio2,pio2,ㄅㄧㄛˊ
2655,22,17,2638,0,1297,2,ce3,C^3,ㄘㄜˇ
2655,8,15,2253,0,1594,2,ce3,C^3,ㄘㄜˇ
2655,1,13,1942,0,1471,2,ce3,C^3,ㄘㄜˇ
2655,20,16,2454,0,437,2,ce3,C^3,ㄘㄜˇ
2655,2,18,2825,0,937,2,ce3,C^3,ㄘㄜˇ
2656,22,19,2975,0,859,2,hue1,hue1,ㄏㄨㄝ
2656,1,13,2004,0,524,2,hue1,hue1,ㄏㄨㄝ
2656,2,16,2418,0,848,2,hue1,hue1,ㄏㄨㄝ
2656,8,17,2699,1,1542,2,hue1,hue1,ㄏㄨㄝ
2656,20,12,1880,0,25,2,hue1,hue1,ㄏㄨㄝ
2657,8,17,2695,0,1231,2,she1,Se1,ㄕㄝ
2657,2,19,2934,0,482,2,she1,Se1,ㄕㄝ
2657,22,17,2659,1,1146,2,she1,Se1,ㄕㄝ
2657,1,16,2541,0,1292,2,she1,Se1,ㄕㄝ
2657,20,18,2806,0,232,2,she1,Se1,ㄕㄝ
2658,22,18,2806,0,451,2,je3,j^3,ㄐㄜˇ
2658,1,13,2061,0,1345,2,je3,j^3,ㄐㄜˇ
2658,2,15,2280,0,1565,2,je3,j^3,ㄐㄜˇ
2658,8,19,2927,0,1470,2,je3,j^3,ㄐㄜˇ
2658,20,20,3115,0,24,2,je3,j^3,ㄐㄜˇ
2659,2,17,2710,1,2151,2,shiei2,Siei2,ㄕㄧㄟˊ
2659,1,17,2695,0,1947,2,shiei2,Siei2,ㄕㄧㄟˊ
2659,20,17,2610,0,85,2,shiei2,Siei2,ㄕㄧㄟˊ
2659,22,19,2887,0,654,2,shiei2,Siei2,ㄕㄧㄟˊ
2659,8,15,2257,1,988,2,shiei2,Siei2,ㄕㄧㄟˊ
2660,2,16,2463,0,1171,2,gou2,kou2,ㄍㄡˊ
2660,1,16,2449,0,2202,2,gou2,kou2,ㄍㄡˊ
2660,22,16,2424,0,1196,2,gou2,kou2,ㄍㄡˊ
2660,20,18,2787,0,7,2,gou2,kou2,ㄍㄡˊ
2660,8,15,2298,1,2609,2,gou2,kou2,ㄍㄡˊ
2661,20,15,2380,0,39,2,xio4,xio4,ㄒㄧㄛˋ
2661,2,16,2514,0,665,2,xio4,xio4,ㄒㄧㄛˋ
2661,8,15,2282,1,1820,2,xio4,xio4,ㄒㄧㄛˋ
2661,1,14,2119,0,1161,2,xio4,xio4,ㄒㄧㄛˋ
2661,22,20,3186,1,1277,2,xio4,xio4,ㄒㄧㄛˋ
2662,8,20,3117,0,1576,2,fiang3,fiaN3,ㄈㄧㄤˇ
2662,1,17,2566,0,1524,2,fiang3,fiaN3,ㄈㄧㄤˇ
2662,22,18,2742,0,3653,2,fiang3,fiaN3,ㄈㄧㄤˇ
2662,20,16,2522,NA,NA,2,fiang3,fiaN3,ㄈㄧㄤˇ
2662,2,15,2287,0,757,2,fiang3,fiaN3,ㄈㄧㄤˇ
2663,1,19,2886,0,1443,2,cva2,Cya2,ㄘㄩㄚˊ
2663,22,13,1925,0,587,2,cva2,Cya2,ㄘㄩㄚˊ
2663,8,16,2438,0,1578,2,cva2,Cya2,ㄘㄩㄚˊ
2663,2,20,3098,0,582,2,cva2,Cya2,ㄘㄩㄚˊ
2663,20,21,3254,0,2178,2,cva2,Cya2,ㄘㄩㄚˊ
2664,2,20,3058,0,517,2,nvou1,nyou1,ㄋㄩㄡ
2664,1,19,2959,1,1668,2,nvou1,nyou1,ㄋㄩㄡ
2664,20,20,3150,0,58,2,nvou1,nyou1,ㄋㄩㄡ
2664,8,13,2043,0,1884,2,nvou1,nyou1,ㄋㄩㄡ
2664,22,21,3206,0,569,2,nvou1,nyou1,ㄋㄩㄡ
2665,22,16,2448,0,2898,2,kiai4,Kiai4,ㄎㄧㄞˋ
2665,20,11,1620,0,19,2,kiai4,Kiai4,ㄎㄧㄞˋ
2665,8,11,1638,1,2373,2,kiai4,Kiai4,ㄎㄧㄞˋ
2665,1,20,3090,0,388,2,kiai4,Kiai4,ㄎㄧㄞˋ
2665,2,20,3122,0,1257,2,kiai4,Kiai4,ㄎㄧㄞˋ
2666,20,15,2309,0,52,2,rvao1,ryau1,ㄖㄩㄠ
2666,22,14,2209,0,484,2,rvao1,ryau1,ㄖㄩㄠ
2666,8,12,1830,0,1620,2,rvao1,ryau1,ㄖㄩㄠ
2666,2,16,2545,0,789,2,rvao1,ryau1,ㄖㄩㄠ
2666,1,16,2426,0,3039,2,rvao1,ryau1,ㄖㄩㄠ
2667,2,13,2027,0,1021,2,duou3,tuou3,ㄉㄨㄡˇ
2667,8,14,2125,1,1978,2,duou3,tuou3,ㄉㄨㄡˇ
2667,22,14,2112,1,3576,2,duou3,tuou3,ㄉㄨㄡˇ
2667,20,13,1926,0,205,2,duou3,tuou3,ㄉㄨㄡˇ
2667,1,11,1730,0,680,2,duou3,tuou3,ㄉㄨㄡˇ
2668,8,12,1808,1,1837,2,tue4,Tue4,ㄊㄨㄜˋ
2668,1,13,1949,0,718,2,tue4,Tue4,ㄊㄨㄜˋ
2668,22,20,3192,0,597,2,tue4,Tue4,ㄊㄨㄜˋ
2668,2,18,2781,0,675,2,tue4,Tue4,ㄊㄨㄜˋ
2668,20,11,1613,0,152,2,tue4,Tue4,ㄊㄨㄜˋ
2669,22,16,2408,0,937,2,zv1,cy1,ㄗㄩ
2669,1,15,2399,1,2286,2,zv1,cy1,ㄗㄩ
2669,2,20,3050,0,758,2,zv1,cy1,ㄗㄩ
2669,20,15,2360,0,184,2,zv1,cy1,ㄗㄩ
2669,8,15,2279,1,2249,2,zv1,cy1,ㄗㄩ
2670,20,20,3119,0,289,2,dvai1,tyai1,ㄉㄩㄞ
2670,1,17,2570,0,796,2,dvai1,tyai1,ㄉㄩㄞ
2670,8,15,2393,1,1956,2,dvai1,tyai1,ㄉㄩㄞ
2670,2,18,2867,0,699,2,dvai1,tyai1,ㄉㄩㄞ
2670,22,14,2171,0,1451,2,dvai1,tyai1,ㄉㄩㄞ
2671,8,18,2847,0,1595,2,co2,Co2,ㄘㄛˊ
2671,22,13,2071,0,1683,2,co2,Co2,ㄘㄛˊ
2671,20,18,2865,0,143,2,co2,Co2,ㄘㄛˊ
2671,1,13,1921,0,1290,2,co2,Co2,ㄘㄛˊ
2671,2,16,2548,0,714,2,co2,Co2,ㄘㄛˊ
2672,22,20,3134,1,1523,2,gue1,kue1,ㄍㄨㄝ
2672,20,16,2467,0,44,2,gue1,kue1,ㄍㄨㄝ
2672,2,19,2940,0,718,2,gue1,kue1,ㄍㄨㄝ
2672,1,17,2706,1,1537,2,gue1,kue1,ㄍㄨㄝ
2672,8,12,1805,1,2360,2,gue1,kue1,ㄍㄨㄝ
2673,1,14,2087,1,3049,2,bun3,pun3,ㄅㄨㄣˇ
2673,22,16,2551,0,679,2,bun3,pun3,ㄅㄨㄣˇ
2673,20,18,2815,0,72,2,bun3,pun3,ㄅㄨㄣˇ
2673,2,17,2608,0,661,2,bun3,pun3,ㄅㄨㄣˇ
2673,8,18,2820,1,1294,2,bun3,pun3,ㄅㄨㄣˇ
2674,22,13,2054,0,965,2,bei2,pei2,ㄅㄟˊ
2674,8,16,2482,0,1452,2,bei2,pei2,ㄅㄟˊ
2674,2,20,3193,0,898,2,bei2,pei2,ㄅㄟˊ
2674,20,11,1705,0,640,2,bei2,pei2,ㄅㄟˊ
2674,1,12,1916,0,1372,2,bei2,pei2,ㄅㄟˊ
2675,22,11,1652,1,1859,2,lin1,lin1,ㄌㄧㄣ
2675,8,12,1824,1,1762,2,lin1,lin1,ㄌㄧㄣ
2675,20,19,2946,0,165,2,lin1,lin1,ㄌㄧㄣ
2675,2,20,3131,0,670,2,lin1,lin1,ㄌㄧㄣ
2675,1,15,2246,1,1638,2,lin1,lin1,ㄌㄧㄣ
2676,8,16,2546,0,2133,2,dvang2,tyaN2,ㄉㄩㄤˊ
2676,2,14,2220,0,720,2,dvang2,tyaN2,ㄉㄩㄤˊ
2676,1,15,2337,0,1175,2,dvang2,tyaN2,ㄉㄩㄤˊ
2676,22,15,2284,0,985,2,dvang2,tyaN2,ㄉㄩㄤˊ
2676,20,13,1961,0,208,2,dvang2,tyaN2,ㄉㄩㄤˊ
2677,22,12,1766,0,1771,2,siang1,siaN1,ㄙㄧㄤ
2677,20,18,2868,0,177,2,siang1,siaN1,ㄙㄧㄤ
2677,1,17,2652,0,2189,2,siang1,siaN1,ㄙㄧㄤ
2677,2,11,1602,0,1482,2,siang1,siaN1,ㄙㄧㄤ
2677,8,14,2167,1,1902,2,siang1,siaN1,ㄙㄧㄤ
2678,2,17,2589,0,870,2,gue4,kue4,ㄍㄨㄝˋ
2678,20,18,2819,0,117,2,gue4,kue4,ㄍㄨㄝˋ
2678,1,19,3018,1,1706,2,gue4,kue4,ㄍㄨㄝˋ
2678,22,12,1834,1,1950,2,gue4,kue4,ㄍㄨㄝˋ
2678,8,21,3214,0,1461,2,gue4,kue4,ㄍㄨㄝˋ
2679,2,18,2859,0,758,2,giai2,kiai2,ㄍㄧㄞˊ
2679,8,15,2308,0,2092,2,giai2,kiai2,ㄍㄧㄞˊ
2679,1,19,2899,0,1008,2,giai2,kiai2,ㄍㄧㄞˊ
2679,20,16,2519,0,120,2,giai2,kiai2,ㄍㄧㄞˊ
2679,22,18,2874,0,1003,2,giai2,kiai2,ㄍㄧㄞˊ
2680,22,12,1821,1,2252,2,cou3,Cou3,ㄘㄡˇ
2680,8,18,2864,1,1616,2,cou3,Cou3,ㄘㄡˇ
2680,1,12,1791,1,2894,2,cou3,Cou3,ㄘㄡˇ
2680,20,19,3008,0,400,2,cou3,Cou3,ㄘㄡˇ
2680,2,19,2970,0,1212,2,cou3,Cou3,ㄘㄡˇ
2681,20,14,2159,0,129,2,qvi2,qyei2,ㄑㄩㄟˊ
2681,8,14,2137,1,2129,2,qvi2,qyei2,ㄑㄩㄟˊ
2681,22,15,2319,0,565,2,qvi2,qyei2,ㄑㄩㄟˊ
2681,2,15,2267,0,1081,2,qvi2,qyei2,ㄑㄩㄟˊ
2681,1,12,1779,0,899,2,qvi2,qyei2,ㄑㄩㄟˊ
2682,1,20,3158,0,1015,2,nue3,nue3,ㄋㄨㄝˇ
2682,22,11,1727,0,907,2,nue3,nue3,ㄋㄨㄝˇ
2682,20,17,2659,0,126,2,nue3,nue3,ㄋㄨㄝˇ
2682,8,18,2755,0,1880,2,nue3,nue3,ㄋㄨㄝˇ
2682,2,19,3037,0,767,2,nue3,nue3,ㄋㄨㄝˇ
2683,8,12,1763,1,1968,2,hve2,hy^2,ㄏㄩㄜˊ
2683,20,16,2446,0,40,2,hve2,hy^2,ㄏㄩㄜˊ
2683,22,15,2356,0,937,2,hve2,hy^2,ㄏㄩㄜˊ
2683,1,15,2319,0,2906,2,hve2,hy^2,ㄏㄩㄜˊ
2683,2,15,2298,0,824,2,hve2,hy^2,ㄏㄩㄜˊ
2684,20,14,2184,0,142,2,che3,ze3,ㄔㄝˇ
2684,2,17,2564,0,1265,2,che3,ze3,ㄔㄝˇ
2684,8,13,1958,0,1372,2,che3,ze3,ㄔㄝˇ
2684,22,17,2687,0,1360,2,che3,ze3,ㄔㄝˇ
2684,1,14,2199,0,594,2,che3,ze3,ㄔㄝˇ
2685,1,18,2758,1,2381,2,nvou3,nyou3,ㄋㄩㄡˇ
2685,20,12,1907,0,63,2,nvou3,nyou3,ㄋㄩㄡˇ
2685,22,11,1690,0,1168,2,nvou3,nyou3,ㄋㄩㄡˇ
2685,2,14,2191,0,547,2,nvou3,nyou3,ㄋㄩㄡˇ
2685,8,20,3197,0,1903,2,nvou3,nyou3,ㄋㄩㄡˇ
2686,1,16,2496,0,956,2,wai2,wai2,ㄨㄞˊ
2686,22,14,2176,0,830,2,wai2,wai2,ㄨㄞˊ
2686,8,11,1600,0,1360,2,wai2,wai2,ㄨㄞˊ
2686,20,15,2243,0,26,2,wai2,wai2,ㄨㄞˊ
2686,2,14,2201,0,1276,2,wai2,wai2,ㄨㄞˊ
2687,2,17,2670,0,1188,2,chvao2,zyau2,ㄔㄩㄠˊ
2687,1,18,2750,0,2388,2,chvao2,zyau2,ㄔㄩㄠˊ
2687,20,16,2509,0,35,2,chvao2,zyau2,ㄔㄩㄠˊ
2687,8,19,2983,1,1026,2,chvao2,zyau2,ㄔㄩㄠˊ
2687,22,18,2865,0,792,2,chvao2,zyau2,ㄔㄩㄠˊ
2688,20,13,2027,0,31,2,rue3,ru^3,ㄖㄨㄜˇ
2688,8,17,2602,1,2596,2,rue3,ru^3,ㄖㄨㄜˇ
2688,1,16,2558,0,1397,2,rue3,ru^3,ㄖㄨㄜˇ
2688,22,19,2902,0,1025,2,rue3,ru^3,ㄖㄨㄜˇ
2688,2,14,2151,0,882,2,rue3,ru^3,ㄖㄨㄜˇ
2689,1,21,3208,0,1231,2,zio1,cio1,ㄗㄧㄛ
2689,22,16,2493,0,453,2,zio1,cio1,ㄗㄧㄛ
2689,2,15,2366,1,2263,2,zio1,cio1,ㄗㄧㄛ
2689,20,15,2282,0,83,2,zio1,cio1,ㄗㄧㄛ
2689,8,21,3200,0,1227,2,zio1,cio1,ㄗㄧㄛ
2690,20,12,1848,0,33,2,fui3,fui3,ㄈㄨㄟˇ
2690,22,15,2396,0,2469,2,fui3,fui3,ㄈㄨㄟˇ
2690,1,14,2104,0,1899,2,fui3,fui3,ㄈㄨㄟˇ
2690,8,15,2313,0,1963,2,fui3,fui3,ㄈㄨㄟˇ
2690,2,21,3261,0,677,2,fui3,fui3,ㄈㄨㄟˇ
2691,1,15,2391,0,754,2,tuang3,TuaN3,ㄊㄨㄤˇ
2691,22,20,3169,0,929,2,tuang3,TuaN3,ㄊㄨㄤˇ
2691,2,15,2384,0,2651,2,tuang3,TuaN3,ㄊㄨㄤˇ
2691,8,15,2336,1,2135,2,tuang3,TuaN3,ㄊㄨㄤˇ
2691,20,19,2983,0,435,2,tuang3,TuaN3,ㄊㄨㄤˇ
2692,8,14,2143,0,2285,2,hvo2,hyo2,ㄏㄩㄛˊ
2692,22,17,2704,0,1783,2,hvo2,hyo2,ㄏㄩㄛˊ
2692,20,12,1892,0,85,2,hvo2,hyo2,ㄏㄩㄛˊ
2692,1,12,1833,0,863,2,hvo2,hyo2,ㄏㄩㄛˊ
2692,2,18,2844,0,805,2,hvo2,hyo2,ㄏㄩㄛˊ
2693,1,18,2827,0,1217,2,cva1,Cya1,ㄘㄩㄚ
2693,8,11,1668,0,2226,2,cva1,Cya1,ㄘㄩㄚ
2693,20,19,2992,0,74,2,cva1,Cya1,ㄘㄩㄚ
2693,2,12,1858,0,861,2,cva1,Cya1,ㄘㄩㄚ
2693,22,16,2430,0,1338,2,cva1,Cya1,ㄘㄩㄚ
2694,8,17,2707,1,1161,2,bvan4,py[n4,ㄅㄩㄢˋ
2694,22,13,1971,0,884,2,bvan4,py[n4,ㄅㄩㄢˋ
2694,2,14,2199,0,1197,2,bvan4,py[n4,ㄅㄩㄢˋ
2694,1,20,3071,0,828,2,bvan4,py[n4,ㄅㄩㄢˋ
2694,20,17,2586,0,39,2,bvan4,py[n4,ㄅㄩㄢˋ
2695,2,20,3147,0,565,2,ding2,tiN2,ㄉㄧㄥˊ
2695,1,19,2942,0,1998,2,ding2,tiN2,ㄉㄧㄥˊ
2695,8,12,1904,0,2042,2,ding2,tiN2,ㄉㄧㄥˊ
2695,20,16,2517,0,39,2,ding2,tiN2,ㄉㄧㄥˊ
2695,22,15,2314,0,1079,2,ding2,tiN2,ㄉㄧㄥˊ
2696,8,11,1660,0,1642,2,geng2,keN2,ㄍㄥˊ
2696,22,13,1957,1,1808,2,geng2,keN2,ㄍㄥˊ
2696,1,17,2692,0,1001,2,geng2,keN2,ㄍㄥˊ
2696,2,20,3166,0,2245,2,geng2,keN2,ㄍㄥˊ
2696,20,15,2359,0,202,2,geng2,keN2,ㄍㄥˊ
2697,1,15,2244,0,1969,2,si3,si3,ㄙㄧˇ
2697,2,20,3199,0,760,2,si3,si3,ㄙㄧˇ
2697,8,12,1786,0,1850,2,si3,si3,ㄙㄧˇ
2697,22,17,2579,0,825,2,si3,si3,ㄙㄧˇ
2697,20,21,3240,0,168,2,si3,si3,ㄙㄧˇ
2698,8,20,3186,0,1827,2,sho1,So1,ㄕㄛ
2698,22,13,2029,1,2734,2,sho1,So1,ㄕㄛ
2698,20,16,2453,0,7,2,sho1,So1,ㄕㄛ
2698,1,17,2659,0,1431,2,sho1,So1,ㄕㄛ
2698,2,14,2153,0,842,2,sho1,So1,ㄕㄛ
2699,22,18,2829,0,564,2,fiong3,fioN3,ㄈㄩㄥˇ
2699,1,15,2295,0,1263,2,fiong3,fioN3,ㄈㄩㄥˇ
2699,8,12,1892,1,2158,2,fiong3,fioN3,ㄈㄩㄥˇ
2699,20,16,2410,0,723,2,fiong3,fioN3,ㄈㄩㄥˇ
2699,2,21,3224,0,807,2,fiong3,fioN3,ㄈㄩㄥˇ
2700,2,11,1637,0,1554,2,je4,je4,ㄐㄝˋ
2700,20,21,3229,0,441,2,je4,je4,ㄐㄝˋ
2700,1,18,2722,0,1419,2,je4,je4,ㄐㄝˋ
2700,22,16,2527,0,1590,2,je4,je4,ㄐㄝˋ
2700,8,21,3229,1,845,2,je4,je4,ㄐㄝˋ
2701,22,13,2076,0,1617,2,tvao4,Tyau4,ㄊㄩㄠˋ
2701,1,17,2561,0,1810,2,tvao4,Tyau4,ㄊㄩㄠˋ
2701,2,17,2648,0,470,2,tvao4,Tyau4,ㄊㄩㄠˋ
2701,20,11,1628,0,307,2,tvao4,Tyau4,ㄊㄩㄠˋ
2701,8,15,2299,1,1696,2,tvao4,Tyau4,ㄊㄩㄠˋ
2702,1,14,2159,0,1667,2,xuai3,xuai3,ㄒㄨㄞˇ
2702,8,16,2460,1,1759,2,xuai3,xuai3,ㄒㄨㄞˇ
2702,20,17,2576,0,226,2,xuai3,xuai3,ㄒㄨㄞˇ
2702,22,15,2308,0,2585,2,xuai3,xuai3,ㄒㄨㄞˇ
2702,2,14,2179,0,908,2,xuai3,xuai3,ㄒㄨㄞˇ
2703,1,11,1646,0,1560,2,quo3,quo3,ㄑㄨㄛˇ
2703,22,12,1773,0,579,2,quo3,quo3,ㄑㄨㄛˇ
2703,2,11,1709,0,1521,2,quo3,quo3,ㄑㄨㄛˇ
2703,8,19,3002,1,1557,2,quo3,quo3,ㄑㄨㄛˇ
2703,20,15,2269,0,53,2,quo3,quo3,ㄑㄨㄛˇ
2704,2,12,1799,0,773,2,tvou2,Tyou2,ㄊㄩㄡˊ
2704,20,17,2632,0,369,2,tvou2,Tyou2,ㄊㄩㄡˊ
2704,22,18,2768,0,1978,2,tvou2,Tyou2,ㄊㄩㄡˊ
2704,1,17,2562,0,2056,2,tvou2,Tyou2,ㄊㄩㄡˊ
2704,8,17,2625,1,1956,2,tvou2,Tyou2,ㄊㄩㄡˊ
2705,2,20,3144,0,297,2,vai4,yai4,ㄩㄞˋ
2705,20,16,2525,0,234,2,vai4,yai4,ㄩㄞˋ
2705,8,16,2441,1,1945,2,vai4,yai4,ㄩㄞˋ
2705,1,12,1908,0,1697,2,vai4,yai4,ㄩㄞˋ
2705,22,19,3011,0,984,2,vai4,yai4,ㄩㄞˋ
2706,2,12,1812,0,786,2,xun3,xun3,ㄒㄨㄣˇ
2706,20,14,2145,0,148,2,xun3,xun3,ㄒㄨㄣˇ
2706,22,13,2013,1,1914,2,xun3,xun3,ㄒㄨㄣˇ
2706,1,13,2058,0,2185,2,xun3,xun3,ㄒㄨㄣˇ
2706,8,11,1606,0,1848,2,xun3,xun3,ㄒㄨㄣˇ
2707,2,13,2034,0,705,2,gui2,kui2,ㄍㄨㄟˊ
2707,8,19,3033,0,1786,2,gui2,kui2,ㄍㄨㄟˊ
2707,1,19,2889,0,1337,2,gui2,kui2,ㄍㄨㄟˊ
2707,22,15,2263,0,490,2,gui2,kui2,ㄍㄨㄟˊ
2707,20,19,2916,0,321,2,gui2,kui2,ㄍㄨㄟˊ
2708,8,11,1713,1,1399,2,gue3,kue3,ㄍㄨㄝˇ
2708,1,20,3064,0,1793,2,gue3,kue3,ㄍㄨㄝˇ
2708,20,18,2757,0,60,2,gue3,kue3,ㄍㄨㄝˇ
2708,2,16,2416,0,1099,2,gue3,kue3,ㄍㄨㄝˇ
2708,22,13,1943,0,1703,2,gue3,kue3,ㄍㄨㄝˇ
2709,8,20,3100,0,1842,2,zhvn2,Zyn2,ㄓㄩㄣˊ
2709,20,19,2964,0,167,2,zhvn2,Zyn2,ㄓㄩㄣˊ
2709,1,18,2794,0,940,2,zhvn2,Zyn2,ㄓㄩㄣˊ
2709,2,16,2471,0,1038,2,zhvn2,Zyn2,ㄓㄩㄣˊ
2709,22,19,2886,0,714,2,zhvn2,Zyn2,ㄓㄩㄣˊ
2710,20,17,2678,0,444,2,ce3,Ce3,ㄘㄝˇ
2710,2,11,1631,0,2619,2,ce3,Ce3,ㄘㄝˇ
2710,1,11,1741,0,442,2,ce3,Ce3,ㄘㄝˇ
2710,8,14,2129,0,1599,2,ce3,Ce3,ㄘㄝˇ
2710,22,17,2598,0,1295,2,ce3,Ce3,ㄘㄝˇ
2711,20,13,2071,0,40,2,sva2,sya2,ㄙㄩㄚˊ
2711,22,12,1784,0,765,2,sva2,sya2,ㄙㄩㄚˊ
2711,1,16,2430,0,3186,2,sva2,sya2,ㄙㄩㄚˊ
2711,2,13,1951,0,779,2,sva2,sya2,ㄙㄩㄚˊ
2711,8,18,2877,0,2206,2,sva2,sya2,ㄙㄩㄚˊ
2712,8,11,1663,0,2020,2,dvi1,tyei1,ㄉㄩㄟ
2712,2,11,1659,0,805,2,dvi1,tyei1,ㄉㄩㄟ
2712,20,15,2366,0,91,2,dvi1,tyei1,ㄉㄩㄟ
2712,22,19,2888,0,771,2,dvi1,tyei1,ㄉㄩㄟ
2712,1,21,3215,0,1718,2,dvi1,tyei1,ㄉㄩㄟ
2713,1,19,2901,0,1380,2,cv1,Cy1,ㄘㄩ
2713,20,17,2691,0,153,2,cv1,Cy1,ㄘㄩ
2713,22,20,3053,0,780,2,cv1,Cy1,ㄘㄩ
2713,2,20,3103,0,505,2,cv1,Cy1,ㄘㄩ
2713,8,19,3005,0,1489,2,cv1,Cy1,ㄘㄩ
2714,2,20,3176,0,652,2,rue1,rue1,ㄖㄨㄝ
2714,1,20,3044,0,952,2,rue1,rue1,ㄖㄨㄝ
2714,8,18,2861,1,2794,2,rue1,rue1,ㄖㄨㄝ
2714,20,21,3218,0,177,2,rue1,rue1,ㄖㄨㄝ
2714,22,12,1844,0,1387,2,rue1,rue1,ㄖㄨㄝ
2715,2,20,3067,0,836,2,lue4,lu^4,ㄌㄨㄜˋ
2715,8,12,1896,1,2514,2,lue4,lu^4,ㄌㄨㄜˋ
2715,20,11,1715,0,112,2,lue4,lu^4,ㄌㄨㄜˋ
2715,1,21,3221,0,952,2,lue4,lu^4,ㄌㄨㄜˋ
2715,22,11,1676,0,2080,2,lue4,lu^4,ㄌㄨㄜˋ
2716,8,20,3122,1,975,2,fvao4,fyau4,ㄈㄩㄠˋ
2716,1,18,2789,0,1082,2,fvao4,fyau4,ㄈㄩㄠˋ
2716,22,13,2057,0,1410,2,fvao4,fyau4,ㄈㄩㄠˋ
2716,2,14,2172,0,508,2,fvao4,fyau4,ㄈㄩㄠˋ
2716,20,16,2436,0,654,2,fvao4,fyau4,ㄈㄩㄠˋ
2717,8,21,3209,1,1471,2,zhiei1,Ziei1,ㄓㄧㄟ
2717,2,13,1957,0,863,2,zhiei1,Ziei1,ㄓㄧㄟ
2717,20,15,2373,0,3,2,zhiei1,Ziei1,ㄓㄧㄟ
2717,1,14,2170,0,936,2,zhiei1,Ziei1,ㄓㄧㄟ
2717,22,19,2912,0,1808,2,zhiei1,Ziei1,ㄓㄧㄟ
2718,1,11,1752,0,451,2,fvi2,fyei2,ㄈㄩㄟˊ
2718,2,13,2066,0,848,2,fvi2,fyei2,ㄈㄩㄟˊ
2718,8,11,1661,1,2486,2,fvi2,fyei2,ㄈㄩㄟˊ
2718,20,14,2217,0,171,2,fvi2,fyei2,ㄈㄩㄟˊ
2718,22,11,1612,0,1886,2,fvi2,fyei2,ㄈㄩㄟˊ
2719,2,13,1943,0,1278,2,fvai3,fyai3,ㄈㄩㄞˇ
2719,1,13,1962,0,721,2,fvai3,fyai3,ㄈㄩㄞˇ
2719,20,14,2108,0,42,2,fvai3,fyai3,ㄈㄩㄞˇ
2719,8,17,2703,0,2761,2,fvai3,fyai3,ㄈㄩㄞˇ
2719,22,13,2024,0,1465,2,fvai3,fyai3,ㄈㄩㄞˇ
2720,8,19,2926,1,1500,2,zhang2,ZaN2,ㄓㄤˊ
2720,1,17,2568,1,2297,2,zhang2,ZaN2,ㄓㄤˊ
2720,2,14,2189,0,828,2,zhang2,ZaN2,ㄓㄤˊ
2720,22,15,2337,0,997,2,zhang2,ZaN2,ㄓㄤˊ
2720,20,16,2400,0,377,2,zhang2,ZaN2,ㄓㄤˊ
2721,20,20,3102,0,206,2,zve1,cy^1,ㄗㄩㄜ
2721,2,15,2324,0,820,2,zve1,cy^1,ㄗㄩㄜ
2721,1,21,3239,0,857,2,zve1,cy^1,ㄗㄩㄜ
2721,8,18,2855,0,1593,2,zve1,cy^1,ㄗㄩㄜ
2721,22,15,2316,0,1077,2,zve1,cy^1,ㄗㄩㄜ
2722,20,20,3179,0,272,2,yai4,iai4,ㄧㄞˋ
2722,1,17,2563,1,2373,2,yai4,iai4,ㄧㄞˋ
2722,8,21,3232,1,1157,2,yai4,iai4,ㄧㄞˋ
2722,2,21,3200,0,1053,2,yai4,iai4,ㄧㄞˋ
2722,22,20,3135,0,1338,2,yai4,iai4,ㄧㄞˋ
2723,8,11,1650,1,2140,2,cva3,Cya3,ㄘㄩㄚˇ
2723,1,12,1822,0,957,2,cva3,Cya3,ㄘㄩㄚˇ
2723,2,17,2677,0,657,2,cva3,Cya3,ㄘㄩㄚˇ
2723,22,16,2411,0,3348,2,cva3,Cya3,ㄘㄩㄚˇ
2723,20,18,2843,0,166,2,cva3,Cya3,ㄘㄩㄚˇ
2724,8,14,2225,1,1870,2,zhun2,Zun2,ㄓㄨㄣˊ
2724,20,14,2207,0,93,2,zhun2,Zun2,ㄓㄨㄣˊ
2724,22,12,1814,0,923,2,zhun2,Zun2,ㄓㄨㄣˊ
2724,2,19,2917,0,741,2,zhun2,Zun2,ㄓㄨㄣˊ
2724,1,11,1746,0,1181,2,zhun2,Zun2,ㄓㄨㄣˊ
2725,1,12,1918,0,1023,2,gvao1,kyau1,ㄍㄩㄠ
2725,2,15,2272,0,997,2,gvao1,kyau1,ㄍㄩㄠ
2725,8,16,2526,1,1800,2,gvao1,kyau1,ㄍㄩㄠ
2725,22,16,2455,0,879,2,gvao1,kyau1,ㄍㄩㄠ
2725,20,11,1696,0,122,2,gvao1,kyau1,ㄍㄩㄠ
2726,1,12,1880,0,1303,2,chuou2,zuou2,ㄔㄨㄡˊ
2726,22,19,2943,1,3634,2,chuou2,zuou2,ㄔㄨㄡˊ
2726,8,16,2489,1,2702,2,chuou2,zuou2,ㄔㄨㄡˊ
2726,2,20,3096,0,1226,2,chuou2,zuou2,ㄔㄨㄡˊ
2726,20,16,2550,0,88,2,chuou2,zuou2,ㄔㄨㄡˊ
2727,1,20,3113,1,1053,2,jen4,j^n4,ㄐㄣˋ
2727,8,19,2892,0,1439,2,jen4,j^n4,ㄐㄣˋ
2727,20,14,2136,0,213,2,jen4,j^n4,ㄐㄣˋ
2727,2,19,2942,0,643,2,jen4,j^n4,ㄐㄣˋ
