ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII
1368,20,2,287,1,393,1,luai2,luai2
1368,2,1,60,0,1392,1,luai2,luai2
1368,1,9,1440,0,896,1,luai2,luai2
1369,22,1,90,0,1845,1,sua4,sua4
1369,20,4,603,1,52,1,sua4,sua4
1369,8,5,699,1,869,1,sua4,sua4
1369,2,8,1190,0,940,1,sua4,sua4
1369,1,3,390,0,840,1,sua4,sua4
1370,8,2,312,1,1715,1,muai4,muai4
1370,20,1,159,1,149,1,muai4,muai4
1370,1,6,950,0,1417,1,muai4,muai4
1370,2,8,1239,0,1212,1,muai4,muai4
1370,22,1,32,1,3618,1,muai4,muai4
1371,2,6,953,0,1498,1,a3,a3
1371,8,7,1117,0,902,1,a3,a3
1371,1,8,1135,0,2036,1,a3,a3
1371,20,3,432,1,196,1,a3,a3
1371,22,3,468,0,2001,1,a3,a3
1372,22,5,759,0,1448,1,teng3,T^N3
1372,2,8,1254,0,731,1,teng3,T^N3
1372,20,9,1397,1,107,1,teng3,T^N3
1372,8,7,1070,1,880,1,teng3,T^N3
1372,1,7,1039,0,1775,1,teng3,T^N3
1373,8,8,1122,0,817,1,fue3,fu^3
1373,22,5,641,0,1194,1,fue3,fu^3
1373,20,3,369,1,140,1,fue3,fu^3
1373,1,8,1138,0,573,1,fue3,fu^3
1373,2,5,768,0,770,1,fue3,fu^3
1374,22,2,223,1,2812,1,nvo3,nyo3
1374,1,5,699,0,677,1,nvo3,nyo3
1374,2,7,1098,1,1438,1,nvo3,nyo3
1374,20,3,357,1,181,1,nvo3,nyo3
1374,8,5,780,0,1106,1,nvo3,nyo3
1375,1,7,1047,0,866,1,chua2,zua2
1375,22,10,1563,0,707,1,chua2,zua2
1375,20,5,767,1,3,1,chua2,zua2
1375,2,3,400,0,1500,1,chua2,zua2
1375,8,4,637,0,1779,1,chua2,zua2
1376,8,9,1305,0,1653,1,kvan2,Ky[n2
1376,1,7,1110,0,858,1,kvan2,Ky[n2
1376,20,7,1047,1,191,1,kvan2,Ky[n2
1376,2,1,86,0,2433,1,kvan2,Ky[n2
1376,22,5,661,0,1798,1,kvan2,Ky[n2
1377,1,4,610,0,235,1,teng4,T^N4
1377,20,4,553,1,289,1,teng4,T^N4
1377,22,10,1580,0,857,1,teng4,T^N4
1377,2,7,1066,0,621,1,teng4,T^N4
1377,8,8,1220,1,1243,1,teng4,T^N4
1378,1,6,917,0,763,1,chi1,zi1
1378,2,3,421,NA,NA,1,chi1,zi1
1378,8,7,1034,0,495,1,chi1,zi1
1378,20,8,1166,1,177,1,chi1,zi1
1378,22,3,447,0,2763,1,chi1,zi1
1379,22,10,1552,1,1074,1,zian1,ci[n1
1379,8,2,319,1,1781,1,zian1,ci[n1
1379,1,4,638,0,2545,1,zian1,ci[n1
1379,2,4,626,0,1582,1,zian1,ci[n1
1379,20,6,857,1,331,1,zian1,ci[n1
1380,22,9,1423,0,917,1,ja4,ja4
1380,2,6,943,0,2086,1,ja4,ja4
1380,20,4,568,1,142,1,ja4,ja4
1380,1,7,1060,0,825,1,ja4,ja4
1380,8,7,1076,0,1106,1,ja4,ja4
1381,1,4,533,0,880,1,quou3,quou3
1381,20,2,216,1,216,1,quou3,quou3
1381,2,5,737,0,1961,1,quou3,quou3
1381,8,2,252,0,1635,1,quou3,quou3
1381,22,7,1118,0,2801,1,quou3,quou3
1382,1,3,477,0,543,1,lvou3,lyou3
1382,20,3,457,1,232,1,lvou3,lyou3
1382,22,5,792,0,2088,1,lvou3,lyou3
1382,2,1,77,1,1905,1,lvou3,lyou3
1382,8,10,1534,0,1914,1,lvou3,lyou3
1383,22,8,1245,0,615,1,tio3,Tio3
1383,2,8,1176,0,832,1,tio3,Tio3
1383,1,2,317,0,975,1,tio3,Tio3
1383,20,8,1179,1,35,1,tio3,Tio3
1383,8,2,317,1,2079,1,tio3,Tio3
1384,1,9,1299,0,468,1,zhve3,Zye3
1384,8,8,1155,0,801,1,zhve3,Zye3
1384,20,5,788,1,31,1,zhve3,Zye3
1384,22,9,1317,0,706,1,zhve3,Zye3
1384,2,6,832,0,1016,1,zhve3,Zye3
1385,20,5,642,1,95,1,kve3,Kye3
1385,22,9,1346,0,311,1,kve3,Kye3
1385,2,2,245,0,2774,1,kve3,Kye3
1385,8,3,452,0,1155,1,kve3,Kye3
1385,1,2,291,0,466,1,kve3,Kye3
1386,1,2,307,0,2145,1,kvn2,Kyn2
1386,20,7,1096,1,133,1,kvn2,Kyn2
1386,8,4,558,0,2711,1,kvn2,Kyn2
1386,22,6,895,0,1254,1,kvn2,Kyn2
1386,2,7,991,0,643,1,kvn2,Kyn2
1387,20,6,843,1,20,1,ran4,ran4
1387,22,4,518,0,1642,1,ran4,ran4
1387,8,8,1247,1,459,1,ran4,ran4
1387,2,10,1550,0,2695,1,ran4,ran4
1387,1,7,1029,1,1585,1,ran4,ran4
1388,8,6,896,0,852,1,qe1,q^1
1388,2,6,841,0,835,1,qe1,q^1
1388,1,2,172,0,1327,1,qe1,q^1
1388,22,1,33,0,1410,1,qe1,q^1
1388,20,1,149,1,175,1,qe1,q^1
1389,2,1,42,0,1849,1,nui1,nui1
1389,20,1,39,1,874,1,nui1,nui1
1389,1,8,1150,0,1011,1,nui1,nui1
1389,8,5,671,0,1117,1,nui1,nui1
1389,22,7,963,0,1043,1,nui1,nui1
1390,22,1,95,1,2985,1,dvou4,tyou4
1390,2,5,646,0,664,1,dvou4,tyou4
1390,20,1,90,1,143,1,dvou4,tyou4
1390,8,8,1225,1,440,1,dvou4,tyou4
1390,1,1,30,0,1519,1,dvou4,tyou4
1391,2,4,519,0,1236,1,sho4,So4
1391,8,3,438,0,2376,1,sho4,So4
1391,20,10,1559,1,183,1,sho4,So4
1391,22,1,93,1,2400,1,sho4,So4
1391,1,10,1460,0,691,1,sho4,So4
1392,8,4,551,0,773,1,jve3,jye3
1392,20,10,1451,1,139,1,jve3,jye3
1392,22,10,1587,0,402,1,jve3,jye3
1392,2,4,546,1,2259,1,jve3,jye3
1392,1,2,260,0,1040,1,jve3,jye3
1393,22,7,1093,0,1534,1,pan3,Pan3
1393,1,5,736,1,1462,1,pan3,Pan3
1393,8,7,1054,1,1158,1,pan3,Pan3
1393,2,7,1046,0,939,1,pan3,Pan3
1393,20,2,169,1,223,1,pan3,Pan3
1394,20,6,880,1,50,1,qiei4,qiei4
1394,2,8,1154,0,963,1,qiei4,qiei4
1394,1,5,720,0,661,1,qiei4,qiei4
1394,22,8,1229,0,1373,1,qiei4,qiei4
1394,8,7,1018,0,604,1,qiei4,qiei4
1395,20,2,253,1,142,1,ho1,ho1
1395,1,10,1482,0,487,1,ho1,ho1
1395,2,5,743,0,3137,1,ho1,ho1
1395,22,8,1132,1,1577,1,ho1,ho1
1395,8,3,459,0,863,1,ho1,ho1
1396,20,2,283,1,33,1,fi4,fi4
1396,1,9,1413,0,86,1,fi4,fi4
1396,2,1,72,1,1362,1,fi4,fi4
1396,8,5,752,1,1165,1,fi4,fi4
1396,22,9,1377,0,579,1,fi4,fi4
1397,2,6,866,0,1234,1,gve2,kye2
1397,20,4,626,1,260,1,gve2,kye2
1397,1,2,280,0,592,1,gve2,kye2
1397,22,4,504,NA,NA,1,gve2,kye2
1397,8,9,1421,0,775,1,gve2,kye2
1398,8,4,521,0,2452,1,cie2,Ci^2
1398,20,10,1446,1,49,1,cie2,Ci^2
1398,2,9,1394,0,1539,1,cie2,Ci^2
1398,1,8,1130,0,282,1,cie2,Ci^2
1398,22,2,271,0,1952,1,cie2,Ci^2
1399,20,4,510,1,982,1,qua1,qua1
1399,22,3,410,0,1980,1,qua1,qua1
1399,8,10,1479,0,542,1,qua1,qua1
1399,1,2,261,0,1961,1,qua1,qua1
1399,2,9,1382,0,2451,1,qua1,qua1
1400,8,5,706,0,1270,1,duou2,tuou2
1400,20,3,437,1,214,1,duou2,tuou2
1400,1,6,890,0,1104,1,duou2,tuou2
1400,22,1,48,0,1707,1,duou2,tuou2
1400,2,6,825,0,1403,1,duou2,tuou2
1401,2,3,352,1,1893,1,svan3,sy[n3
1401,22,5,684,0,1924,1,svan3,sy[n3
1401,1,2,183,0,918,1,svan3,sy[n3
1401,8,5,668,1,1886,1,svan3,sy[n3
1401,20,7,1077,1,110,1,svan3,sy[n3
1402,2,5,759,0,1189,1,zhio1,Zio1
1402,20,2,188,1,17,1,zhio1,Zio1
1402,1,5,730,0,313,1,zhio1,Zio1
1402,22,7,1086,0,2412,1,zhio1,Zio1
1402,8,6,835,1,1529,1,zhio1,Zio1
1403,1,2,225,0,966,1,diu2,tiou2
1403,22,9,1322,0,1528,1,diu2,tiou2
1403,2,10,1468,0,780,1,diu2,tiou2
1403,20,1,154,1,110,1,diu2,tiou2
1403,8,2,205,0,2643,1,diu2,tiou2
1404,1,2,282,0,1990,1,hin1,hin1
1404,8,8,1227,0,484,1,hin1,hin1
1404,20,6,919,1,84,1,hin1,hin1
1404,2,3,346,0,1538,1,hin1,hin1
1404,22,3,351,0,2287,1,hin1,hin1
1405,1,5,719,0,500,1,piu3,Piou3
1405,2,2,209,0,2402,1,piu3,Piou3
1405,22,5,692,0,2356,1,piu3,Piou3
1405,20,5,727,1,5,1,piu3,Piou3
1405,8,1,70,0,1621,1,piu3,Piou3
1406,2,9,1367,0,1102,1,zie1,ci^1
1406,22,3,381,0,2295,1,zie1,ci^1
1406,1,8,1228,0,454,1,zie1,ci^1
1406,8,8,1137,0,956,1,zie1,ci^1
1406,20,10,1564,1,10,1,zie1,ci^1
1407,1,2,237,1,708,1,ei1,ei1
1407,22,8,1194,0,1942,1,ei1,ei1
1407,2,6,807,0,1247,1,ei1,ei1
1407,8,3,466,1,1352,1,ei1,ei1
1407,20,4,497,1,352,1,ei1,ei1
1408,20,9,1405,1,46,1,zhvan1,Zy[n1
1408,22,1,98,0,3574,1,zhvan1,Zy[n1
1408,2,4,637,NA,NA,1,zhvan1,Zy[n1
1408,8,10,1502,0,605,1,zhvan1,Zy[n1
1408,1,5,689,0,448,1,zhvan1,Zy[n1
1409,8,7,1093,0,884,1,keng2,K^N2
1409,22,10,1522,0,1061,1,keng2,K^N2
1409,20,9,1298,1,9,1,keng2,K^N2
1409,2,2,298,0,1134,1,keng2,K^N2
1409,1,6,809,1,2051,1,keng2,K^N2
1410,20,2,242,1,95,1,kia2,Kia2
1410,8,10,1469,0,834,1,kia2,Kia2
1410,2,8,1236,0,642,1,kia2,Kia2
1410,1,1,48,0,959,1,kia2,Kia2
1410,22,10,1506,0,807,1,kia2,Kia2
1411,8,1,2,0,1605,1,fvang3,fyaN3
1411,2,2,238,0,3890,1,fvang3,fyaN3
1411,22,2,262,1,3042,1,fvang3,fyaN3
1411,20,6,861,1,103,1,fvang3,fyaN3
1411,1,7,1035,0,896,1,fvang3,fyaN3
1412,2,3,374,0,1275,1,zi2,ci2
1412,20,2,318,1,212,1,zi2,ci2
1412,8,9,1370,0,220,1,zi2,ci2
1412,1,2,175,0,1016,1,zi2,ci2
1412,22,6,846,0,1044,1,zi2,ci2
1413,20,8,1255,1,40,1,te2,Te2
1413,1,4,513,0,1295,1,te2,Te2
1413,22,1,52,0,3436,1,te2,Te2
1413,8,2,276,1,2290,1,te2,Te2
1413,2,4,581,0,947,1,te2,Te2
1414,1,3,334,0,830,1,fva1,fya1
1414,22,4,529,0,1473,1,fva1,fya1
1414,2,2,258,0,1202,1,fva1,fya1
1414,8,10,1490,0,418,1,fva1,fya1
1414,20,8,1141,1,127,1,fva1,fya1
1415,20,1,122,1,220,1,va2,ya2
1415,8,4,620,0,1017,1,va2,ya2
1415,2,5,663,0,1617,1,va2,ya2
1415,1,8,1206,0,410,1,va2,ya2
1415,22,8,1277,0,1174,1,va2,ya2
1416,8,2,188,0,2392,1,gang2,kaN2
1416,1,6,920,0,1362,1,gang2,kaN2
1416,22,3,377,0,2342,1,gang2,kaN2
1416,2,3,409,1,1368,1,gang2,kaN2
1416,20,8,1245,1,5,1,gang2,kaN2
1417,2,1,102,1,1807,1,nvao3,nyau3
1417,20,2,203,1,39,1,nvao3,nyau3
1417,1,5,769,0,2300,1,nvao3,nyau3
1417,22,9,1401,0,451,1,nvao3,nyau3
1417,8,10,1538,0,710,1,nvao3,nyau3
1418,20,3,330,1,238,1,xuou2,xuou2
1418,1,7,1032,0,754,1,xuou2,xuou2
1418,22,2,163,0,1287,1,xuou2,xuou2
1418,2,6,853,0,613,1,xuou2,xuou2
1418,8,3,329,1,1780,1,xuou2,xuou2
1419,8,1,21,0,2431,1,buai4,puai4
1419,22,5,732,0,1062,1,buai4,puai4
1419,2,4,558,0,618,1,buai4,puai4
1419,1,2,213,0,1125,1,buai4,puai4
1419,20,9,1436,1,234,1,buai4,puai4
1420,8,3,388,0,2173,1,pvi2,Pyei2
1420,1,1,41,0,1721,1,pvi2,Pyei2
1420,20,7,1007,1,36,1,pvi2,Pyei2
1420,22,8,1230,0,1316,1,pvi2,Pyei2
1420,2,8,1141,0,1007,1,pvi2,Pyei2
1421,1,4,616,0,330,1,bua2,pua2
1421,22,7,991,0,1701,1,bua2,pua2
1421,2,5,669,0,1049,1,bua2,pua2
1421,8,4,540,0,2428,1,bua2,pua2
1421,20,9,1402,1,68,1,bua2,pua2
1422,1,2,238,0,911,1,fao1,fau1
1422,8,6,868,0,1258,1,fao1,fau1
1422,22,3,369,0,2209,1,fao1,fau1
1422,2,4,574,0,1197,1,fao1,fau1
1422,20,6,831,1,254,1,fao1,fau1
1423,1,9,1389,0,1467,1,que3,que3
1423,8,8,1262,0,1264,1,que3,que3
1423,2,3,460,1,1227,1,que3,que3
1423,20,7,1043,1,115,1,que3,que3
1423,22,7,1074,0,2189,1,que3,que3
1424,8,5,643,0,773,1,zhvi3,Zyei3
1424,22,7,987,0,3258,1,zhvi3,Zyei3
1424,2,5,661,0,613,1,zhvi3,Zyei3
1424,1,10,1514,0,384,1,zhvi3,Zyei3
1424,20,8,1128,1,166,1,zhvi3,Zyei3
1425,8,10,1503,1,824,1,tuang1,TuaN1
1425,22,9,1390,0,983,1,tuang1,TuaN1
1425,2,3,349,1,1195,1,tuang1,TuaN1
1425,20,10,1486,1,326,1,tuang1,TuaN1
1425,1,3,468,0,1016,1,tuang1,TuaN1
1426,22,6,873,0,2536,1,shiong3,SioN3
1426,2,2,181,0,2324,1,shiong3,SioN3
1426,1,8,1234,0,596,1,shiong3,SioN3
1426,20,10,1530,1,14,1,shiong3,SioN3
1426,8,4,566,0,747,1,shiong3,SioN3
1427,8,9,1372,0,477,1,jva3,jya3
1427,2,7,963,0,1333,1,jva3,jya3
1427,20,4,513,1,522,1,jva3,jya3
1427,1,10,1563,0,558,1,jva3,jya3
1427,22,3,349,0,2532,1,jva3,jya3
1428,2,7,1112,0,906,1,biai4,piai4
1428,8,5,786,1,825,1,biai4,piai4
1428,1,5,714,0,1127,1,biai4,piai4
1428,20,4,624,1,199,1,biai4,piai4
1428,22,8,1180,1,1151,1,biai4,piai4
1429,8,1,110,1,1496,1,heng3,h^N3
1429,22,4,545,1,1947,1,heng3,h^N3
1429,2,5,779,1,860,1,heng3,h^N3
1429,20,7,1029,1,83,1,heng3,h^N3
1429,1,3,479,1,1622,1,heng3,h^N3
1430,2,2,304,0,1044,1,zie3,ci[3
1430,8,8,1129,1,1175,1,zie3,ci[3
1430,22,4,576,0,1546,1,zie3,ci[3
1430,1,8,1239,0,822,1,zie3,ci[3
1430,20,4,556,1,192,1,zie3,ci[3
1431,1,3,356,0,1172,1,cue3,Cue3
1431,20,4,530,1,435,1,cue3,Cue3
1431,22,7,997,0,1977,1,cue3,Cue3
1431,8,10,1495,0,813,1,cue3,Cue3
1431,2,8,1244,0,692,1,cue3,Cue3
1432,1,1,58,1,1875,1,hue3,hue3
1432,20,7,1042,1,134,1,hue3,hue3
1432,8,6,841,0,1174,1,hue3,hue3
1432,22,4,546,0,2489,1,hue3,hue3
1432,2,8,1271,0,1524,1,hue3,hue3
1433,2,8,1135,0,803,1,rin1,rin1
1433,22,8,1218,0,1357,1,rin1,rin1
1433,20,3,463,1,64,1,rin1,rin1
1433,1,6,829,0,1371,1,rin1,rin1
1433,8,3,337,0,1422,1,rin1,rin1
1434,1,9,1327,0,300,1,nuou3,nuou3
1434,8,7,1065,1,1169,1,nuou3,nuou3
1434,20,8,1148,1,6,1,nuou3,nuou3
1434,2,3,412,0,889,1,nuou3,nuou3
1434,22,6,946,0,1537,1,nuou3,nuou3
1435,22,3,347,0,3236,1,qeng4,q^N4
1435,20,4,525,1,689,1,qeng4,q^N4
1435,1,1,143,0,890,1,qeng4,q^N4
1435,2,9,1416,0,734,1,qeng4,q^N4
1435,8,3,321,0,2147,1,qeng4,q^N4
1436,8,2,268,0,1555,1,gie1,ki[1
1436,22,5,733,0,1210,1,gie1,ki[1
1436,20,9,1328,1,59,1,gie1,ki[1
1436,1,3,444,0,1188,1,gie1,ki[1
1436,2,7,1040,0,1205,1,gie1,ki[1
1437,1,6,816,0,1021,1,ri4,ri4
1437,8,1,45,0,2190,1,ri4,ri4
1437,22,2,306,0,2140,1,ri4,ri4
1437,20,3,366,1,189,1,ri4,ri4
1437,2,10,1552,1,2970,1,ri4,ri4
1438,22,9,1296,0,750,1,fian3,fi[n3
1438,1,1,152,0,570,1,fian3,fi[n3
1438,2,4,541,0,1884,1,fian3,fi[n3
1438,20,10,1499,1,503,1,fian3,fi[n3
1438,8,9,1374,1,743,1,fian3,fi[n3
1439,1,6,848,0,460,1,ge4,ke4
1439,22,10,1514,0,1301,1,ge4,ke4
1439,8,6,907,0,806,1,ge4,ke4
1439,2,5,715,0,1657,1,ge4,ke4
1439,20,9,1394,1,144,1,ge4,ke4
1440,2,10,1549,0,2120,1,miang4,miaN4
1440,1,9,1428,0,1698,1,miang4,miaN4
1440,20,5,698,1,116,1,miang4,miaN4
1440,22,9,1295,0,859,1,miang4,miaN4
1440,8,10,1528,0,786,1,miang4,miaN4
1441,2,10,1580,0,804,1,xou3,xou3
1441,8,6,870,1,1406,1,xou3,xou3
1441,1,7,972,0,731,1,xou3,xou3
1441,22,2,225,1,2934,1,xou3,xou3
1441,20,1,50,1,214,1,xou3,xou3
1442,8,10,1443,0,749,1,jve2,jye2
1442,20,1,54,1,85,1,jve2,jye2
1442,22,7,1038,0,1524,1,jve2,jye2
1442,2,5,741,0,2754,1,jve2,jye2
1442,1,3,392,0,790,1,jve2,jye2
1443,8,1,153,0,1786,1,mie1,mi^1
1443,1,1,5,0,1153,1,mie1,mi^1
1443,20,7,984,1,254,1,mie1,mi^1
1443,22,1,16,0,2675,1,mie1,mi^1
1443,2,7,977,0,764,1,mie1,mi^1
1444,8,2,219,0,1604,1,bve1,pye1
1444,22,7,998,0,1843,1,bve1,pye1
1444,20,3,323,1,110,1,bve1,pye1
1444,1,7,983,0,721,1,bve1,pye1
1444,2,8,1143,0,722,1,bve1,pye1
1445,2,3,453,1,2028,1,niei4,niei4
1445,1,2,168,0,973,1,niei4,niei4
1445,20,8,1137,1,167,1,niei4,niei4
1445,8,3,326,1,892,1,niei4,niei4
1445,22,9,1308,0,908,1,niei4,niei4
1446,8,10,1543,0,472,1,juao3,juau3
1446,1,9,1359,0,606,1,juao3,juau3
1446,2,4,534,0,1647,1,juao3,juau3
1446,22,1,40,0,2679,1,juao3,juau3
1446,20,4,507,1,410,1,juao3,juau3
1447,8,3,332,0,2666,1,xuao4,xuau4
1447,20,3,439,1,29,1,xuao4,xuau4
1447,22,5,734,0,2309,1,xuao4,xuau4
1447,2,4,616,0,1015,1,xuao4,xuau4
1447,1,2,180,0,973,1,xuao4,xuau4
1448,20,1,61,1,166,1,lvn1,lyn1
1448,22,3,370,1,2592,1,lvn1,lyn1
1448,1,5,673,0,1899,1,lvn1,lyn1
1448,8,9,1287,0,731,1,lvn1,lyn1
1448,2,1,107,0,1159,1,lvn1,lyn1
1449,8,5,711,1,1234,1,fia1,fia1
1449,1,8,1202,0,695,1,fia1,fia1
1449,22,8,1173,0,763,1,fia1,fia1
1449,2,10,1532,1,1248,1,fia1,fia1
1449,20,8,1217,1,15,1,fia1,fia1
1450,8,1,159,0,3049,1,nong1,noN1
1450,2,5,740,0,2256,1,nong1,noN1
1450,20,5,744,1,4,1,nong1,noN1
1450,1,7,1082,1,1805,1,nong1,noN1
1450,22,6,957,0,1423,1,nong1,noN1
1451,1,7,1014,0,742,1,dve3,tye3
1451,22,5,724,0,1943,1,dve3,tye3
1451,20,2,182,1,227,1,dve3,tye3
1451,8,4,568,0,1060,1,dve3,tye3
1451,2,3,459,0,1166,1,dve3,tye3
1452,1,1,81,0,1023,1,pvo3,Pyo3
1452,8,10,1559,0,578,1,pvo3,Pyo3
1452,2,2,295,0,1449,1,pvo3,Pyo3
1452,22,5,702,0,926,1,pvo3,Pyo3
1452,20,2,177,1,38,1,pvo3,Pyo3
1453,8,8,1184,1,1358,1,die1,ti^1
1453,2,10,1560,NA,NA,1,die1,ti^1
1453,22,3,432,0,3208,1,die1,ti^1
1453,1,10,1552,0,580,1,die1,ti^1
1453,20,3,447,1,269,1,die1,ti^1
1454,22,9,1439,0,685,1,biang3,piaN3
1454,8,4,489,0,1823,1,biang3,piaN3
1454,2,6,847,1,1925,1,biang3,piaN3
1454,1,8,1172,0,424,1,biang3,piaN3
1454,20,5,771,1,149,1,biang3,piaN3
1455,22,6,842,0,1787,1,king2,KiN2
1455,8,8,1131,0,1572,1,king2,KiN2
1455,1,3,388,0,573,1,king2,KiN2
1455,20,1,4,1,1148,1,king2,KiN2
1455,2,4,621,0,3159,1,king2,KiN2
1456,1,10,1504,0,760,1,bv1,py1
1456,20,6,952,1,226,1,bv1,py1
1456,8,8,1134,0,619,1,bv1,py1
1456,2,6,931,0,1171,1,bv1,py1
1456,22,1,53,0,2309,1,bv1,py1
1457,1,9,1353,0,451,1,sve2,sy^2
1457,22,10,1567,0,790,1,sve2,sy^2
1457,2,2,311,0,902,1,sve2,sy^2
1457,20,1,146,1,18,1,sve2,sy^2
1457,8,8,1230,0,868,1,sve2,sy^2
1458,2,8,1227,0,3094,1,fuo4,fuo4
1458,20,10,1518,1,127,1,fuo4,fuo4
1458,22,2,188,0,2281,1,fuo4,fuo4
1458,1,4,600,0,375,1,fuo4,fuo4
1458,8,4,529,1,1836,1,fuo4,fuo4
1459,8,1,139,1,1799,1,nuan1,nuan1
1459,22,8,1276,0,1077,1,nuan1,nuan1
1459,2,1,46,1,1798,1,nuan1,nuan1
1459,20,3,384,1,239,1,nuan1,nuan1
1459,1,7,1009,0,1285,1,nuan1,nuan1
1460,1,6,928,0,558,1,chva4,zya4
1460,20,8,1219,1,5,1,chva4,zya4
1460,2,7,1074,0,840,1,chva4,zya4
1460,8,1,143,0,1660,1,chva4,zya4
1460,22,7,1097,0,2962,1,chva4,zya4
1461,2,8,1253,0,1155,1,zhuan2,Zuan2
1461,22,8,1181,0,1594,1,zhuan2,Zuan2
1461,1,6,934,0,1338,1,zhuan2,Zuan2
1461,20,5,674,1,171,1,zhuan2,Zuan2
1461,8,5,713,0,1846,1,zhuan2,Zuan2
1462,2,8,1122,0,1324,1,lun3,lun3
1462,20,9,1305,1,190,1,lun3,lun3
1462,22,6,914,0,2102,1,lun3,lun3
1462,1,6,821,0,1691,1,lun3,lun3
1462,8,2,177,1,1599,1,lun3,lun3
1463,20,4,620,1,264,1,nuai3,nuai3
1463,22,4,508,0,630,1,nuai3,nuai3
1463,2,8,1255,0,677,1,nuai3,nuai3
1463,8,10,1574,0,334,1,nuai3,nuai3
1463,1,10,1574,0,1050,1,nuai3,nuai3
1464,22,10,1553,0,780,1,rv2,ry2
1464,8,4,493,0,1193,1,rv2,ry2
1464,2,1,98,0,883,1,rv2,ry2
1464,1,3,391,0,755,1,rv2,ry2
1464,20,6,864,1,85,1,rv2,ry2
1465,8,6,872,0,1042,1,xue3,xue3
1465,1,9,1348,0,746,1,xue3,xue3
1465,20,3,351,1,7,1,xue3,xue3
1465,2,2,214,0,896,1,xue3,xue3
1465,22,3,412,1,2064,1,xue3,xue3
1466,20,8,1213,1,206,1,dio1,tio1
1466,8,8,1176,0,559,1,dio1,tio1
1466,1,1,117,0,884,1,dio1,tio1
1466,22,2,268,1,1671,1,dio1,tio1
1466,2,6,834,0,826,1,dio1,tio1
1467,2,2,320,0,2008,1,zhei4,Zei4
1467,20,9,1314,1,84,1,zhei4,Zei4
1467,8,4,513,1,1004,1,zhei4,Zei4
1467,1,8,1136,0,764,1,zhei4,Zei4
1467,22,4,598,0,1622,1,zhei4,Zei4
1468,8,9,1403,0,905,1,vang1,yaN1
1468,22,10,1517,0,911,1,vang1,yaN1
1468,2,1,92,1,1358,1,vang1,yaN1
1468,20,7,985,1,271,1,vang1,yaN1
1468,1,9,1335,0,818,1,vang1,yaN1
1469,1,6,944,0,756,1,buou4,puou4
1469,2,3,335,0,1249,1,buou4,puou4
1469,8,2,294,0,1467,1,buou4,puou4
1469,22,10,1521,0,744,1,buou4,puou4
1469,20,2,260,1,430,1,buou4,puou4
1470,2,6,824,0,1230,1,ce1,C^1
1470,20,4,566,1,235,1,ce1,C^1
1470,8,2,308,0,1345,1,ce1,C^1
1470,1,7,1050,0,3250,1,ce1,C^1
1470,22,2,220,1,1752,1,ce1,C^1
1471,22,3,443,0,2491,1,tiai1,Tiai1
1471,20,8,1162,1,136,1,tiai1,Tiai1
1471,8,6,958,1,848,1,tiai1,Tiai1
1471,1,5,686,0,659,1,tiai1,Tiai1
1471,2,4,566,1,1087,1,tiai1,Tiai1
1472,22,8,1273,0,793,1,cve1,Cy^1
1472,1,10,1502,0,601,1,cve1,Cy^1
1472,2,3,337,0,966,1,cve1,Cy^1
1472,20,4,577,1,11,1,cve1,Cy^1
1472,8,5,664,0,764,1,cve1,Cy^1
1473,20,8,1222,1,18,1,qe4,qe4
1473,8,10,1476,0,725,1,qe4,qe4
1473,2,3,477,0,629,1,qe4,qe4
1473,22,2,226,0,1186,1,qe4,qe4
1473,1,8,1220,0,554,1,qe4,qe4
1474,1,9,1350,0,570,1,juao1,juau1
1474,8,3,364,1,3429,1,juao1,juau1
1474,2,8,1272,0,1109,1,juao1,juau1
1474,20,4,538,1,429,1,juao1,juau1
1474,22,10,1592,0,460,1,juao1,juau1
1475,2,7,975,0,2027,1,hiei3,hiei3
1475,22,4,563,0,1897,1,hiei3,hiei3
1475,1,5,737,0,609,1,hiei3,hiei3
1475,8,3,473,1,1394,1,hiei3,hiei3
1475,20,3,468,1,63,1,hiei3,hiei3
1476,1,8,1175,0,1496,1,nua4,nua4
1476,22,3,400,0,3568,1,nua4,nua4
1476,2,9,1424,0,3082,1,nua4,nua4
1476,20,5,746,1,222,1,nua4,nua4
1476,8,2,161,1,1191,1,nua4,nua4
1477,1,10,1469,0,353,1,xvai2,xyai2
1477,20,3,425,1,215,1,xvai2,xyai2
1477,8,7,1039,NA,NA,1,xvai2,xyai2
1477,2,4,553,0,768,1,xvai2,xyai2
1477,22,2,244,0,2004,1,xvai2,xyai2
1478,1,3,327,0,923,1,juang4,juaN4
1478,22,4,640,0,3625,1,juang4,juaN4
1478,20,10,1496,1,52,1,juang4,juaN4
1478,8,8,1208,0,1371,1,juang4,juaN4
1478,2,5,767,0,768,1,juang4,juaN4
1479,2,4,604,0,711,1,zhue3,Zue3
1479,20,4,524,1,384,1,zhue3,Zue3
1479,1,6,811,0,474,1,zhue3,Zue3
1479,8,10,1577,0,968,1,zhue3,Zue3
1479,22,8,1142,0,2931,1,zhue3,Zue3
1480,1,8,1245,0,3042,1,cia3,Cia3
1480,20,9,1415,1,680,1,cia3,Cia3
1480,2,9,1419,0,723,1,cia3,Cia3
1480,8,5,697,0,865,1,cia3,Cia3
1480,22,2,294,0,2162,1,cia3,Cia3
